Transaction_ID,Transaction_Amount,Quantity,Customer_Age,Account_Age_Days,Transaction_Hour,Product_Category,Payment_Method,Device_Used,Address_Match,Is_Fraud,Customer_ID,Transaction_Time,Previous_Transactions_Count,Failed_Transaction_Attempts,Fraud_Label,Fraud_Reason
120618,1094.61,4,27,302,3,Clothing,PayPal,Mobile,Yes,0,CUST120618,2026-01-17 05:21:43,49,1,0,Normal Transaction
120619,76.34,4,31,891,20,Luxury,UPI,Mobile,No,1,CUST120619,2026-01-03 08:55:43,11,4,1,Multiple Failed Attempts
120620,106.22,4,36,545,14,Books,PayPal,Tablet,No,1,CUST120620,2026-01-24 09:39:43,30,4,1,High Transaction Amount
120621,6.81,4,19,508,1,Books,UPI,Mobile,No,1,CUST120621,2026-02-08 15:36:43,48,3,1,Location Mismatch
120622,152.13,5,42,765,21,Luxury,Debit Card,Mobile,No,1,CUST120622,2026-01-20 04:41:43,8,0,1,Normal Transaction
120623,161.53,3,19,759,20,Clothing,PayPal,Tablet,No,1,CUST120623,2026-01-13 19:24:43,18,3,1,Location Mismatch
120624,152.82,5,56,244,5,Groceries,Debit Card,Mobile,Yes,0,CUST120624,2026-01-23 06:17:43,45,4,0,Normal Transaction
120625,359.85,4,47,201,17,Clothing,UPI,Tablet,No,1,CUST120625,2026-01-30 12:11:43,45,0,1,Normal Transaction
120626,95.39,2,56,769,1,Luxury,Credit Card,Laptop,No,0,CUST120626,2026-01-01 13:08:43,16,2,0,Normal Transaction
120627,192.56,4,24,51,19,Clothing,UPI,Mobile,Yes,0,CUST120627,2026-02-08 15:06:43,1,1,0,Normal Transaction
120628,323.63,2,36,27,15,Luxury,UPI,Laptop,No,0,CUST120628,2026-02-28 11:45:43,39,3,0,Normal Transaction
120629,165.78,1,26,289,22,Luxury,Credit Card,Mobile,No,1,CUST120629,2026-02-11 02:49:43,4,1,1,High Transaction Amount
120630,272.86,4,34,130,6,Groceries,PayPal,Mobile,Yes,0,CUST120630,2026-01-10 14:45:43,38,4,0,Normal Transaction
120631,67.89,4,46,878,18,Groceries,UPI,Tablet,Yes,0,CUST120631,2026-01-14 02:40:43,47,0,0,Normal Transaction
120632,462.17,4,38,928,3,Electronics,Debit Card,Mobile,No,1,CUST120632,2026-01-15 21:51:43,15,2,1,Suspicious Device
120633,583.55,1,48,22,8,Groceries,UPI,Mobile,Yes,0,CUST120633,2026-02-23 14:41:43,16,0,0,Normal Transaction
120634,415.75,2,26,510,2,Groceries,Credit Card,Laptop,No,0,CUST120634,2026-01-26 07:11:43,26,1,0,Normal Transaction
120635,166.59,3,58,750,2,Groceries,Credit Card,Mobile,No,1,CUST120635,2026-01-04 05:14:43,6,1,1,High Transaction Amount
120636,188.79,5,59,73,3,Luxury,Credit Card,Mobile,Yes,0,CUST120636,2026-01-03 18:08:43,7,2,0,Normal Transaction
120637,110.65,3,47,163,0,Luxury,UPI,Tablet,Yes,1,CUST120637,2026-02-04 11:31:43,7,2,1,Multiple Failed Attempts
120638,29.03,2,24,573,3,Electronics,UPI,Tablet,Yes,1,CUST120638,2026-02-19 00:50:43,22,0,1,Multiple Failed Attempts
120639,183.83,2,32,785,21,Groceries,Credit Card,Tablet,No,0,CUST120639,2026-01-31 22:15:43,31,3,0,Normal Transaction
120640,18.16,4,25,690,11,Books,UPI,Mobile,No,0,CUST120640,2026-02-28 17:45:43,42,0,0,Normal Transaction
120641,108.59,4,52,595,21,Electronics,PayPal,Mobile,Yes,1,CUST120641,2026-01-19 18:48:43,46,1,1,Multiple Failed Attempts
120642,675.81,5,41,105,17,Luxury,UPI,Laptop,Yes,1,CUST120642,2026-03-01 17:03:43,17,0,1,High Transaction Amount
120643,34.73,4,41,343,0,Groceries,PayPal,Mobile,No,1,CUST120643,2026-02-24 18:47:43,37,4,1,Location Mismatch
120644,553.68,5,23,290,22,Clothing,Debit Card,Laptop,No,1,CUST120644,2025-12-25 17:15:43,11,0,1,High Transaction Amount
120645,1013.13,5,26,459,11,Groceries,UPI,Mobile,No,1,CUST120645,2026-02-27 03:29:43,14,0,1,Location Mismatch
120646,265.29,2,52,892,13,Electronics,UPI,Laptop,No,1,CUST120646,2025-12-25 18:29:43,27,4,1,High Transaction Amount
120647,19.24,5,34,354,10,Groceries,Credit Card,Mobile,No,1,CUST120647,2025-12-30 11:01:43,37,1,1,High Transaction Amount
120648,167.85,2,46,271,3,Groceries,UPI,Tablet,Yes,1,CUST120648,2025-12-27 11:03:43,49,2,1,Normal Transaction
120649,488.52,3,19,70,3,Luxury,Debit Card,Laptop,No,1,CUST120649,2025-12-28 09:50:43,30,0,1,Location Mismatch
120650,591.11,1,18,492,21,Luxury,Credit Card,Tablet,No,0,CUST120650,2026-02-14 11:42:43,8,3,0,Normal Transaction
120651,48.59,2,54,464,22,Groceries,UPI,Tablet,No,1,CUST120651,2026-02-12 23:13:43,7,2,1,Multiple Failed Attempts
120652,1501.35,4,29,394,1,Clothing,Credit Card,Mobile,No,1,CUST120652,2026-01-08 16:03:43,45,3,1,Suspicious Device
120653,871.53,1,25,861,1,Clothing,Debit Card,Mobile,Yes,1,CUST120653,2026-02-16 20:06:43,18,0,1,High Transaction Amount
120654,370.8,4,34,772,22,Luxury,PayPal,Mobile,Yes,0,CUST120654,2025-12-24 12:01:43,7,3,0,Normal Transaction
120655,420.91,5,56,317,4,Books,UPI,Mobile,Yes,0,CUST120655,2025-12-27 14:07:43,33,2,0,Normal Transaction
120656,581.21,3,50,656,11,Clothing,Debit Card,Tablet,Yes,0,CUST120656,2026-02-23 02:25:43,3,3,0,Normal Transaction
120657,185.24,3,37,432,1,Groceries,Credit Card,Tablet,Yes,1,CUST120657,2026-02-24 10:22:43,30,3,1,Normal Transaction
120658,145.04,5,57,477,23,Clothing,Credit Card,Laptop,No,0,CUST120658,2026-01-25 15:46:43,37,2,0,Normal Transaction
120659,61.52,5,52,869,16,Clothing,Credit Card,Mobile,Yes,0,CUST120659,2026-02-05 01:19:43,2,2,0,Normal Transaction
120660,264.76,4,28,321,23,Luxury,PayPal,Tablet,No,1,CUST120660,2026-01-14 01:20:43,34,2,1,High Transaction Amount
120661,344.97,5,44,257,8,Luxury,PayPal,Laptop,No,1,CUST120661,2026-01-01 21:30:43,18,2,1,Suspicious Device
120662,30.35,3,46,854,5,Books,PayPal,Tablet,Yes,0,CUST120662,2026-01-09 05:24:43,42,4,0,Normal Transaction
120663,43.01,5,41,3,7,Clothing,Credit Card,Tablet,Yes,0,CUST120663,2026-02-07 16:37:43,28,0,0,Normal Transaction
120664,262.82,3,48,567,0,Luxury,PayPal,Tablet,Yes,0,CUST120664,2026-02-26 02:50:43,9,2,0,Normal Transaction
120665,218.85,3,32,281,13,Electronics,Debit Card,Laptop,No,1,CUST120665,2026-03-02 15:42:43,11,1,1,High Transaction Amount
120666,123.91,4,30,749,12,Groceries,PayPal,Mobile,No,1,CUST120666,2025-12-31 00:15:43,45,3,1,Suspicious Device
120667,286.16,5,24,886,22,Clothing,Credit Card,Mobile,Yes,0,CUST120667,2026-02-15 21:39:43,29,2,0,Normal Transaction
120668,125.16,1,30,177,1,Groceries,UPI,Tablet,Yes,1,CUST120668,2026-01-07 13:12:43,29,2,1,Location Mismatch
120669,228.42,4,19,978,11,Books,PayPal,Laptop,Yes,0,CUST120669,2026-02-06 16:51:43,17,0,0,Normal Transaction
120670,64.29,3,23,329,19,Electronics,Debit Card,Tablet,Yes,0,CUST120670,2026-01-01 13:44:43,23,2,0,Normal Transaction
120671,648.14,3,22,452,18,Books,UPI,Laptop,No,0,CUST120671,2026-01-20 03:10:43,31,4,0,Normal Transaction
120672,1147.53,5,51,197,15,Luxury,UPI,Mobile,No,0,CUST120672,2026-02-24 09:48:43,8,1,0,Normal Transaction
120673,492.63,5,21,106,9,Clothing,Debit Card,Laptop,No,0,CUST120673,2026-01-17 13:31:43,46,1,0,Normal Transaction
120674,408.17,3,50,86,20,Luxury,Debit Card,Laptop,No,1,CUST120674,2025-12-26 22:48:43,23,2,1,Suspicious Device
120675,138.29,2,58,779,6,Luxury,Debit Card,Tablet,Yes,0,CUST120675,2026-02-04 13:39:43,25,0,0,Normal Transaction
120676,215.89,5,38,320,14,Clothing,Credit Card,Mobile,No,0,CUST120676,2026-02-05 06:48:43,2,2,0,Normal Transaction
120677,1010.84,3,59,504,12,Luxury,Credit Card,Tablet,No,1,CUST120677,2026-01-17 06:19:43,22,3,1,Location Mismatch
120678,181.26,1,50,24,4,Books,Debit Card,Laptop,No,1,CUST120678,2026-01-11 22:07:43,10,1,1,Suspicious Device
120679,270.62,1,35,214,8,Clothing,UPI,Tablet,Yes,1,CUST120679,2026-01-11 22:42:43,9,3,1,Suspicious Device
120680,249.4,5,44,163,22,Electronics,Debit Card,Tablet,Yes,0,CUST120680,2026-01-12 03:23:43,49,4,0,Normal Transaction
120681,1.74,2,28,52,10,Luxury,PayPal,Mobile,No,1,CUST120681,2026-03-02 03:20:43,35,1,1,Location Mismatch
120682,53.88,3,30,836,15,Luxury,Debit Card,Mobile,No,1,CUST120682,2026-01-13 18:56:43,12,1,1,High Transaction Amount
120683,54.64,1,56,48,5,Electronics,Credit Card,Mobile,Yes,1,CUST120683,2026-01-20 03:33:43,28,4,1,Normal Transaction
120684,370.09,1,52,634,0,Groceries,Debit Card,Mobile,Yes,1,CUST120684,2026-01-31 08:25:43,37,3,1,Multiple Failed Attempts
120685,270.16,3,51,286,6,Electronics,PayPal,Mobile,Yes,0,CUST120685,2026-01-14 05:17:43,12,2,0,Normal Transaction
120686,104.64,2,34,606,2,Clothing,Debit Card,Tablet,Yes,1,CUST120686,2026-01-15 03:27:43,25,0,1,Normal Transaction
120687,176.16,1,44,423,5,Books,Credit Card,Laptop,No,1,CUST120687,2026-02-09 05:33:43,19,3,1,Location Mismatch
120688,287.75,1,48,113,4,Groceries,PayPal,Tablet,No,1,CUST120688,2026-03-02 02:10:43,4,4,1,Location Mismatch
120689,47.16,1,50,682,22,Clothing,Credit Card,Laptop,No,1,CUST120689,2026-01-17 23:01:43,19,4,1,Normal Transaction
120690,169.98,4,55,391,14,Groceries,Debit Card,Mobile,Yes,0,CUST120690,2026-01-02 02:44:43,13,4,0,Normal Transaction
120691,345.53,5,25,481,2,Groceries,Debit Card,Tablet,No,1,CUST120691,2026-02-03 15:08:43,44,1,1,Multiple Failed Attempts
120692,145.04,5,25,916,13,Luxury,UPI,Laptop,No,1,CUST120692,2025-12-24 00:05:43,13,2,1,High Transaction Amount
120693,958.02,2,34,783,0,Electronics,UPI,Tablet,No,1,CUST120693,2026-01-28 23:52:43,7,1,1,Normal Transaction
120694,203.78,5,25,836,10,Luxury,Debit Card,Laptop,Yes,1,CUST120694,2026-01-20 13:47:43,47,1,1,Normal Transaction
120695,310.32,3,39,760,5,Electronics,PayPal,Tablet,Yes,1,CUST120695,2025-12-29 14:14:43,12,1,1,High Transaction Amount
120696,43.97,3,25,805,10,Groceries,PayPal,Tablet,Yes,1,CUST120696,2026-02-19 23:33:43,23,4,1,Normal Transaction
120697,72.42,3,36,972,16,Books,PayPal,Laptop,Yes,0,CUST120697,2026-01-02 06:59:43,14,3,0,Normal Transaction
120698,39.33,3,37,832,1,Clothing,UPI,Mobile,No,1,CUST120698,2026-01-06 17:01:43,0,0,1,High Transaction Amount
120699,52.62,2,37,457,2,Luxury,PayPal,Laptop,No,0,CUST120699,2026-01-31 14:06:43,21,0,0,Normal Transaction
120700,224.09,3,43,353,0,Clothing,UPI,Tablet,No,1,CUST120700,2026-02-26 22:40:43,33,2,1,Suspicious Device
120701,140.59,1,27,428,20,Electronics,PayPal,Mobile,No,1,CUST120701,2026-01-15 16:44:43,49,2,1,Normal Transaction
120702,83.89,5,48,746,16,Clothing,Debit Card,Laptop,No,1,CUST120702,2026-03-02 09:04:43,39,4,1,Location Mismatch
120703,97.76,5,57,887,3,Luxury,Debit Card,Laptop,No,0,CUST120703,2026-02-27 17:40:43,2,0,0,Normal Transaction
120704,475.96,5,40,211,2,Electronics,UPI,Mobile,No,1,CUST120704,2026-02-16 18:17:43,25,3,1,Suspicious Device
120705,150.69,3,50,557,16,Groceries,UPI,Mobile,No,0,CUST120705,2026-01-29 19:31:43,13,4,0,Normal Transaction
120706,151.56,1,44,690,1,Luxury,Debit Card,Tablet,Yes,1,CUST120706,2026-01-05 04:20:43,40,2,1,Normal Transaction
120707,476.96,4,42,351,11,Electronics,UPI,Laptop,No,1,CUST120707,2026-02-10 02:13:43,7,4,1,Suspicious Device
120708,15.31,5,57,393,8,Groceries,PayPal,Laptop,Yes,0,CUST120708,2026-01-20 13:23:43,48,2,0,Normal Transaction
120709,262.17,3,20,762,0,Electronics,Credit Card,Tablet,Yes,1,CUST120709,2026-02-21 17:26:43,15,0,1,High Transaction Amount
120710,117.01,5,41,571,15,Electronics,PayPal,Mobile,No,1,CUST120710,2025-12-29 23:59:43,41,4,1,Suspicious Device
120711,206.85,3,34,192,0,Books,Debit Card,Tablet,Yes,1,CUST120711,2025-12-31 03:21:43,20,1,1,Normal Transaction
120712,382.96,1,22,653,9,Electronics,UPI,Mobile,No,0,CUST120712,2026-01-08 17:17:43,9,2,0,Normal Transaction
120713,324.57,2,21,462,14,Luxury,Debit Card,Laptop,No,0,CUST120713,2026-01-03 06:57:43,24,1,0,Normal Transaction
120714,328.0,5,41,23,20,Groceries,UPI,Mobile,Yes,0,CUST120714,2026-02-24 03:39:43,37,2,0,Normal Transaction
120715,354.8,2,38,776,0,Clothing,UPI,Mobile,No,0,CUST120715,2026-01-02 18:33:43,21,1,0,Normal Transaction
120716,317.99,4,31,286,13,Groceries,PayPal,Tablet,No,0,CUST120716,2026-01-15 21:29:43,48,0,0,Normal Transaction
120717,78.18,1,23,184,5,Clothing,UPI,Laptop,Yes,0,CUST120717,2025-12-24 04:02:43,47,0,0,Normal Transaction
120718,107.92,3,52,623,18,Luxury,UPI,Tablet,Yes,0,CUST120718,2026-01-24 07:29:43,46,3,0,Normal Transaction
120719,174.94,1,49,310,20,Clothing,PayPal,Laptop,No,0,CUST120719,2026-02-25 08:41:43,45,3,0,Normal Transaction
120720,649.59,3,40,400,13,Electronics,Credit Card,Mobile,No,0,CUST120720,2026-02-15 13:33:43,3,3,0,Normal Transaction
120721,74.5,3,21,203,7,Clothing,Credit Card,Laptop,No,1,CUST120721,2026-01-21 14:59:43,3,4,1,Multiple Failed Attempts
120722,482.62,5,29,575,23,Books,Debit Card,Mobile,Yes,0,CUST120722,2026-01-13 09:20:43,29,2,0,Normal Transaction
120723,145.17,5,27,705,18,Luxury,Credit Card,Tablet,Yes,1,CUST120723,2026-02-11 06:08:43,1,4,1,Suspicious Device
120724,334.57,3,25,51,13,Books,Debit Card,Mobile,No,1,CUST120724,2026-01-02 23:32:43,28,3,1,Normal Transaction
120725,117.1,1,18,689,6,Luxury,Debit Card,Mobile,Yes,0,CUST120725,2026-02-13 17:05:43,42,2,0,Normal Transaction
120726,540.82,4,19,563,14,Clothing,Debit Card,Mobile,No,0,CUST120726,2026-02-11 06:34:43,35,4,0,Normal Transaction
120727,708.73,5,31,836,14,Groceries,UPI,Mobile,No,1,CUST120727,2025-12-24 02:32:43,20,0,1,Multiple Failed Attempts
120728,213.65,1,29,601,17,Books,Debit Card,Mobile,No,1,CUST120728,2026-02-12 00:43:43,20,2,1,Suspicious Device
120729,174.22,4,38,944,1,Groceries,Credit Card,Tablet,No,1,CUST120729,2026-01-25 21:42:43,47,3,1,Location Mismatch
120730,516.64,5,45,857,6,Luxury,Credit Card,Tablet,Yes,1,CUST120730,2026-01-26 18:19:43,20,0,1,Location Mismatch
120731,51.37,1,19,318,17,Books,UPI,Laptop,No,0,CUST120731,2026-01-02 04:22:43,3,2,0,Normal Transaction
120732,139.27,3,38,334,12,Groceries,Credit Card,Tablet,Yes,0,CUST120732,2026-03-02 20:29:43,0,4,0,Normal Transaction
120733,800.43,5,41,106,12,Luxury,Credit Card,Mobile,Yes,1,CUST120733,2026-01-28 21:15:43,25,3,1,Normal Transaction
120734,1085.48,1,37,672,7,Groceries,UPI,Tablet,Yes,0,CUST120734,2026-01-09 08:13:43,1,4,0,Normal Transaction
120735,284.79,2,28,37,7,Books,PayPal,Tablet,No,0,CUST120735,2025-12-28 17:22:43,8,0,0,Normal Transaction
120736,166.11,5,46,230,14,Electronics,UPI,Tablet,No,1,CUST120736,2026-02-19 17:12:43,44,0,1,Normal Transaction
120737,281.59,5,33,299,23,Luxury,Credit Card,Tablet,No,1,CUST120737,2026-01-05 08:59:43,17,0,1,High Transaction Amount
120738,521.89,2,38,13,18,Books,Debit Card,Tablet,No,0,CUST120738,2026-01-30 03:27:43,47,2,0,Normal Transaction
120739,168.96,2,48,435,10,Books,PayPal,Mobile,Yes,0,CUST120739,2026-01-25 09:14:43,47,3,0,Normal Transaction
120740,0.59,3,58,44,13,Clothing,Debit Card,Tablet,No,0,CUST120740,2026-01-31 04:48:43,41,0,0,Normal Transaction
120741,290.63,3,54,162,6,Clothing,Debit Card,Mobile,No,0,CUST120741,2025-12-26 22:04:43,40,4,0,Normal Transaction
120742,280.57,4,59,72,10,Books,UPI,Laptop,Yes,0,CUST120742,2026-02-11 21:47:43,10,3,0,Normal Transaction
120743,33.77,4,20,519,4,Electronics,Credit Card,Mobile,No,1,CUST120743,2026-02-20 13:24:43,24,4,1,Multiple Failed Attempts
120744,169.59,2,42,787,12,Electronics,UPI,Laptop,Yes,0,CUST120744,2026-02-03 21:14:43,25,4,0,Normal Transaction
120745,126.18,4,47,248,18,Clothing,UPI,Tablet,Yes,0,CUST120745,2026-01-07 02:53:43,35,0,0,Normal Transaction
120746,350.01,2,57,290,8,Clothing,PayPal,Mobile,No,1,CUST120746,2025-12-24 20:13:43,41,3,1,Location Mismatch
120747,367.95,1,25,946,20,Clothing,PayPal,Laptop,Yes,0,CUST120747,2026-01-02 22:05:43,34,1,0,Normal Transaction
120748,632.93,3,27,941,9,Clothing,PayPal,Laptop,Yes,1,CUST120748,2026-01-04 09:04:43,37,2,1,High Transaction Amount
120749,388.89,3,32,686,6,Clothing,Credit Card,Tablet,No,1,CUST120749,2025-12-30 19:23:43,2,1,1,Multiple Failed Attempts
120750,713.67,4,40,147,9,Electronics,Debit Card,Tablet,Yes,0,CUST120750,2026-02-09 12:45:43,40,2,0,Normal Transaction
120751,716.12,3,25,989,1,Clothing,Debit Card,Laptop,Yes,1,CUST120751,2026-02-27 03:11:43,34,3,1,Suspicious Device
120752,398.25,2,46,222,13,Electronics,Debit Card,Tablet,No,1,CUST120752,2026-02-02 09:56:43,49,0,1,Suspicious Device
120753,646.17,3,52,889,4,Electronics,PayPal,Tablet,Yes,0,CUST120753,2025-12-27 06:30:43,39,3,0,Normal Transaction
120754,462.97,4,52,168,16,Books,Debit Card,Tablet,No,1,CUST120754,2026-01-21 09:50:43,21,1,1,Normal Transaction
120755,203.99,3,22,65,10,Groceries,PayPal,Laptop,No,0,CUST120755,2026-01-19 23:00:43,7,4,0,Normal Transaction
120756,126.89,1,41,89,1,Books,PayPal,Tablet,No,1,CUST120756,2026-01-03 17:23:43,14,2,1,Multiple Failed Attempts
120757,70.07,5,55,818,23,Electronics,PayPal,Laptop,No,1,CUST120757,2025-12-30 11:23:43,44,2,1,High Transaction Amount
120758,0.84,4,40,502,22,Electronics,UPI,Mobile,No,1,CUST120758,2026-01-09 22:23:43,6,1,1,Location Mismatch
120759,211.79,2,53,777,6,Groceries,PayPal,Mobile,No,1,CUST120759,2026-02-05 21:53:43,18,0,1,Normal Transaction
120760,407.87,1,29,368,5,Groceries,Debit Card,Mobile,Yes,1,CUST120760,2026-02-09 10:42:43,39,3,1,Location Mismatch
120761,343.79,2,38,732,8,Electronics,Credit Card,Laptop,Yes,0,CUST120761,2026-01-31 22:23:43,41,1,0,Normal Transaction
120762,642.97,4,38,654,11,Books,Debit Card,Mobile,Yes,0,CUST120762,2026-01-09 12:55:43,16,3,0,Normal Transaction
120763,84.12,1,58,19,22,Clothing,Debit Card,Laptop,Yes,0,CUST120763,2026-01-13 03:43:43,0,0,0,Normal Transaction
120764,294.34,4,59,449,2,Electronics,Debit Card,Laptop,Yes,0,CUST120764,2026-02-17 01:53:43,44,4,0,Normal Transaction
120765,385.68,2,38,890,2,Groceries,Debit Card,Mobile,Yes,0,CUST120765,2026-01-19 21:53:43,28,3,0,Normal Transaction
120766,528.73,4,36,260,22,Books,UPI,Mobile,Yes,0,CUST120766,2026-02-20 17:22:43,12,0,0,Normal Transaction
120767,264.91,1,37,858,19,Books,UPI,Tablet,Yes,0,CUST120767,2026-01-22 00:19:43,47,1,0,Normal Transaction
120768,146.74,1,39,812,11,Books,PayPal,Laptop,No,0,CUST120768,2026-03-01 05:04:43,28,4,0,Normal Transaction
120769,142.3,2,25,558,2,Electronics,Credit Card,Mobile,No,0,CUST120769,2026-01-29 21:17:43,40,4,0,Normal Transaction
120770,177.29,4,32,903,13,Groceries,PayPal,Tablet,No,1,CUST120770,2026-01-11 06:25:43,41,4,1,Location Mismatch
120771,172.2,2,40,963,19,Electronics,UPI,Laptop,No,1,CUST120771,2026-02-12 15:03:43,5,2,1,Normal Transaction
120772,375.48,2,49,41,6,Electronics,UPI,Mobile,No,1,CUST120772,2026-01-30 14:32:43,4,0,1,Multiple Failed Attempts
120773,669.06,4,34,201,14,Electronics,UPI,Laptop,No,1,CUST120773,2026-02-12 02:04:43,33,3,1,Location Mismatch
120774,79.68,1,54,246,7,Books,Credit Card,Mobile,Yes,0,CUST120774,2026-02-04 16:06:43,10,1,0,Normal Transaction
120775,344.55,4,25,631,14,Books,PayPal,Tablet,Yes,0,CUST120775,2026-01-08 21:47:43,8,4,0,Normal Transaction
120776,59.28,2,32,439,12,Luxury,Credit Card,Tablet,No,0,CUST120776,2026-01-09 17:12:43,37,4,0,Normal Transaction
120777,485.08,5,25,273,3,Clothing,Debit Card,Mobile,No,0,CUST120777,2026-02-26 10:27:43,39,4,0,Normal Transaction
120778,511.97,4,27,223,13,Luxury,UPI,Tablet,Yes,1,CUST120778,2026-02-12 23:30:43,40,0,1,Multiple Failed Attempts
120779,671.25,5,36,86,23,Luxury,PayPal,Laptop,Yes,1,CUST120779,2025-12-24 07:27:43,8,1,1,Normal Transaction
120780,106.82,1,46,816,0,Clothing,Debit Card,Tablet,Yes,1,CUST120780,2026-01-30 11:49:43,7,0,1,Normal Transaction
120781,188.01,5,53,32,17,Electronics,Debit Card,Tablet,Yes,0,CUST120781,2026-02-07 07:19:43,43,1,0,Normal Transaction
120782,23.98,3,23,820,13,Groceries,PayPal,Tablet,No,1,CUST120782,2026-02-23 00:46:43,39,3,1,Location Mismatch
120783,140.64,3,41,71,2,Electronics,PayPal,Mobile,Yes,1,CUST120783,2026-01-01 18:37:43,2,2,1,Location Mismatch
120784,1.44,4,38,789,16,Books,PayPal,Tablet,Yes,0,CUST120784,2026-01-02 21:19:43,12,1,0,Normal Transaction
120785,373.08,3,22,961,10,Books,PayPal,Laptop,No,1,CUST120785,2026-03-02 22:12:43,18,0,1,Location Mismatch
120786,220.07,1,20,545,22,Electronics,PayPal,Laptop,No,1,CUST120786,2026-01-25 14:14:43,33,0,1,Normal Transaction
120787,1048.03,2,48,208,15,Luxury,Credit Card,Laptop,No,1,CUST120787,2026-01-24 18:39:43,31,0,1,Normal Transaction
120788,482.39,1,29,439,13,Electronics,UPI,Laptop,Yes,1,CUST120788,2026-02-07 15:30:43,48,2,1,Multiple Failed Attempts
120789,291.7,5,54,961,18,Books,Credit Card,Mobile,Yes,0,CUST120789,2025-12-30 04:37:43,15,1,0,Normal Transaction
120790,355.82,5,42,393,2,Books,Debit Card,Mobile,No,0,CUST120790,2026-01-29 21:42:43,35,1,0,Normal Transaction
120791,947.41,1,59,969,6,Electronics,Debit Card,Mobile,Yes,0,CUST120791,2026-01-02 12:04:43,17,1,0,Normal Transaction
120792,35.53,3,34,763,13,Books,Credit Card,Tablet,Yes,0,CUST120792,2026-01-27 21:40:43,13,1,0,Normal Transaction
120793,615.35,2,47,113,23,Groceries,Debit Card,Mobile,Yes,0,CUST120793,2026-03-01 23:39:43,29,4,0,Normal Transaction
120794,110.4,3,54,960,1,Electronics,Credit Card,Laptop,Yes,0,CUST120794,2026-01-03 09:17:43,1,4,0,Normal Transaction
120795,198.09,1,43,479,3,Electronics,Debit Card,Mobile,Yes,0,CUST120795,2026-02-17 13:21:43,12,0,0,Normal Transaction
120796,393.83,1,24,79,8,Books,Credit Card,Tablet,No,0,CUST120796,2026-01-09 22:54:43,26,4,0,Normal Transaction
120797,133.51,2,46,247,18,Groceries,Debit Card,Tablet,No,0,CUST120797,2026-02-23 18:02:43,16,1,0,Normal Transaction
120798,304.32,2,43,515,9,Clothing,PayPal,Mobile,No,1,CUST120798,2026-02-10 10:59:43,30,1,1,Location Mismatch
120799,201.06,1,23,77,6,Electronics,PayPal,Mobile,No,1,CUST120799,2025-12-25 20:31:43,14,4,1,Location Mismatch
120800,24.65,1,26,633,17,Luxury,PayPal,Tablet,Yes,1,CUST120800,2026-02-18 02:21:43,19,3,1,Multiple Failed Attempts
120801,306.97,5,24,453,23,Electronics,Debit Card,Tablet,Yes,0,CUST120801,2026-02-24 21:34:43,4,0,0,Normal Transaction
120802,858.18,5,30,370,1,Clothing,PayPal,Tablet,Yes,1,CUST120802,2026-01-10 08:41:43,6,2,1,Normal Transaction
120803,312.4,1,39,879,8,Groceries,PayPal,Tablet,Yes,0,CUST120803,2026-01-06 13:44:43,17,0,0,Normal Transaction
120804,308.39,2,25,751,23,Books,PayPal,Tablet,No,0,CUST120804,2026-02-22 01:35:43,10,0,0,Normal Transaction
120805,389.91,3,55,607,19,Electronics,Credit Card,Laptop,No,0,CUST120805,2026-03-01 19:09:43,31,0,0,Normal Transaction
120806,157.97,4,39,141,21,Clothing,Credit Card,Mobile,No,0,CUST120806,2025-12-27 01:44:43,49,4,0,Normal Transaction
120807,168.44,5,43,297,23,Books,Debit Card,Mobile,Yes,0,CUST120807,2026-01-06 15:25:43,26,0,0,Normal Transaction
120808,292.75,5,24,346,23,Books,Credit Card,Laptop,No,0,CUST120808,2026-01-23 23:18:43,25,1,0,Normal Transaction
120809,169.54,4,33,788,0,Clothing,PayPal,Tablet,Yes,0,CUST120809,2026-01-18 10:20:43,36,0,0,Normal Transaction
120810,247.74,2,29,485,16,Books,UPI,Laptop,No,0,CUST120810,2026-02-07 14:09:43,44,1,0,Normal Transaction
120811,70.71,4,28,627,8,Groceries,PayPal,Mobile,No,1,CUST120811,2026-01-18 01:15:43,27,4,1,Normal Transaction
120812,212.21,5,22,799,15,Books,UPI,Tablet,No,1,CUST120812,2026-02-13 23:18:43,49,4,1,Location Mismatch
120813,199.4,3,22,123,9,Luxury,UPI,Mobile,No,1,CUST120813,2025-12-30 06:41:43,1,0,1,Multiple Failed Attempts
120814,292.64,2,49,637,22,Electronics,Credit Card,Laptop,No,0,CUST120814,2025-12-28 05:53:43,19,1,0,Normal Transaction
120815,82.75,2,19,478,6,Books,Debit Card,Mobile,No,1,CUST120815,2026-02-10 03:54:43,3,1,1,Suspicious Device
